id,key,value,type
4726726279,source,Kaart Ground Survey 2017,regular
4726726280,city,Singapore,addr
4726726280,housenumber,29,addr
4726726280,street,Jalan Pintau,addr
4726726280,entrance,yes,regular
4726726280,source,Kaart Ground Survey 2017,regular
4726726281,city,Singapore,addr
4726726281,housenumber,31,addr
4726726281,street,Jalan Pintau,addr
4726726281,entrance,yes,regular
4726726281,source,Kaart Ground Survey 2017,regular
4726726282,city,Singapore,addr
4726726282,housenumber,33,addr
4726726282,street,Jalan Pintau,addr
4726726282,entrance,yes,regular
4726726282,source,Kaart Ground Survey 2017,regular
4726726283,city,Singapore,addr
4726726283,housenumber,35,addr
4726726283,street,Jalan Pintau,addr
4726726283,entrance,yes,regular
4726726283,source,Kaart Ground Survey 2017,regular
4726741363,city,Singapore,addr
4726741363,housenumber,1,addr
4726741363,street,Jalan Pintau,addr
4726741363,entrance,yes,regular
4726741363,source,Kaart Ground Survey 2017,regular
4726741364,city,Singapore,addr
4726741364,housenumber,19,addr
4726741364,street,Jalan Pintau,addr
4726741364,entrance,yes,regular
4726741364,source,Kaart Ground Survey 2017,regular
4726741365,city,Singapore,addr
4726741365,housenumber,3,addr
4726741365,street,Jalan Pintau,addr
4726741365,entrance,yes,regular
4726741365,source,Kaart Ground Survey 2017,regular
4726741366,city,Singapore,addr
4726741366,housenumber,5,addr
4726741366,street,Jalan Pintau,addr
4726741366,entrance,yes,regular
4726741366,source,Kaart Ground Survey 2017,regular
4726741367,city,Singapore,addr
4726741367,housenumber,7,addr
4726741367,street,Jalan Pintau,addr
4726741367,entrance,yes,regular
4726741367,source,Kaart Ground Survey 2017,regular
4726741368,city,Singapore,addr
4726741368,housenumber,9,addr
4726741368,street,Jalan Pintau,addr
4726741368,entrance,yes,regular
4726741368,source,Kaart Ground Survey 2017,regular
4726741369,city,Singapore,addr
4726741369,housenumber,11,addr
4726741369,street,Jalan Pintau,addr
4726741369,entrance,yes,regular
4726741369,source,Kaart Ground Survey 2017,regular
4726741370,city,Singapore,addr
4726741370,housenumber,13,addr
4726741370,street,Jalan Pintau,addr
4726741370,entrance,yes,regular
4726741370,source,Kaart Ground Survey 2017,regular
4726741371,city,Singapore,addr
4726741371,housenumber,15,addr
4726741371,street,Jalan Pintau,addr
4726741371,entrance,yes,regular
4726741371,source,Kaart Ground Survey 2017,regular
4726741372,city,Singapore,addr
4726741372,housenumber,17,addr
4726741372,street,Jalan Pintau,addr
4726741372,entrance,yes,regular
4726741372,source,Kaart Ground Survey 2017,regular
4726752857,city,Singapore,addr
4726752857,housenumber,11,addr
4726752857,street,Jalan Hari Raya,addr
4726752857,entrance,yes,regular
4726752857,source,Kaart Ground Survey 2017,regular
4726752858,city,Singapore,addr
4726752858,housenumber,1,addr
4726752858,street,Jalan Hari Raya,addr
4726752858,entrance,yes,regular
4726752858,source,Kaart Ground Survey 2017,regular
4726752859,city,Singapore,addr
4726752859,housenumber,3,addr
4726752859,street,Jalan Hari Raya,addr
4726752859,entrance,yes,regular
4726752859,source,Kaart Ground Survey 2017,regular
4726752860,housenumber,9,addr
4726752860,street,Jalan Minggu,addr
4726752860,entrance,yes,regular
4726752860,source,Kaart Ground Survey 2017,regular
4726752861,city,Singapore,addr
4726752861,housenumber,7,addr
4726752861,street,Jalan Hari Raya,addr
4726752861,entrance,yes,regular
4726752861,source,Kaart Ground Survey 2017,regular
4726752862,city,Singapore,addr
4726752862,housenumber,5,addr
4726752862,street,Jalan Hari Raya,addr
4726752862,entrance,yes,regular
4726752862,source,Kaart Ground Survey 2017,regular
4726752863,source,Kaart Ground Survey 2017,regular
4726752864,source,Kaart Ground Survey 2017,regular
4726752865,source,Kaart Ground Survey 2017,regular
4726752866,source,Kaart Ground Survey 2017,regular
4726752867,source,Kaart Ground Survey 2017,regular
4726752868,source,Kaart Ground Survey 2017,regular
4726752869,source,Kaart Ground Survey 2017,regular
4726752870,source,Kaart Ground Survey 2017,regular
4726752871,city,Singapore,addr
4726752871,housenumber,27,addr
4726752871,street,Jalan Minggu,addr
4726752871,entrance,yes,regular
4726752871,source,Kaart Ground Survey 2017,regular
4726752872,city,Singapore,addr
4726752872,housenumber,41,addr
4726752872,street,Jalan Minggu,addr
4726752872,entrance,yes,regular
4726752872,source,Kaart Ground Survey 2017,regular
4726752873,city,Singapore,addr
4726752873,housenumber,29,addr
4726752873,street,Jalan Minggu,addr
4726752873,entrance,yes,regular
4726752873,source,Kaart Ground Survey 2017,regular
4726752874,city,Singapore,addr
4726752874,housenumber,31,addr
4726752874,street,Jalan Minggu,addr
4726752874,entrance,yes,regular
4726752874,source,Kaart Ground Survey 2017,regular
4726752875,city,Singapore,addr
4726752875,housenumber,33,addr
4726752875,street,Jalan Minggu,addr
4726752875,entrance,yes,regular
4726752875,source,Kaart Ground Survey 2017,regular
4726752876,city,Singapore,addr
4726752876,housenumber,35,addr
4726752876,street,Jalan Minggu,addr
4726752876,entrance,yes,regular
4726752876,source,Kaart Ground Survey 2017,regular
4726752877,city,Singapore,addr
4726752877,housenumber,37,addr
4726752877,street,Jalan Minggu,addr
4726752877,entrance,yes,regular
4726752877,source,Kaart Ground Survey 2017,regular
4726752878,city,Singapore,addr
4726752878,housenumber,39,addr
4726752878,street,Jalan Minggu,addr
4726752878,entrance,yes,regular
4726752878,source,Kaart Ground Survey 2017,regular
4726762094,city,Singapore,addr
4726762094,housenumber,43,addr
4726762094,street,Jalan Minggu,addr
4726762094,entrance,yes,regular
4726762094,source,Kaart Ground Survey 2017,regular
4726762095,city,Singapore,addr
4726762095,housenumber,45,addr
4726762095,street,Jalan Minggu,addr
4726762095,entrance,yes,regular
4726762095,source,Kaart Ground Survey 2017,regular
4726762096,city,Singapore,addr
4726762096,housenumber,47,addr
4726762096,street,Jalan Minggu,addr
4726762096,entrance,yes,regular
4726762096,source,Kaart Ground Survey 2017,regular
4726762097,city,Singapore,addr
4726762097,housenumber,49,addr
4726762097,street,Jalan Minggu,addr
4726762097,entrance,yes,regular
4726762097,source,Kaart Ground Survey 2017,regular
4726762098,city,Singapore,addr
4726762098,street,Shunfu Road,addr
4726762098,amenity,spa,regular
4726762098,name,Aurora Spa,regular
4726762098,source,Kaart Ground Survey 2017,regular
4726776649,city,Singapore,addr
4726776649,street,Upper Thomson Road,addr
4726776649,name,7-Eleven,regular
4726776649,shop,convenience,regular
4726776649,source,Kaart Ground Survey 2017,regular
4726776650,city,Singapore,addr
4726776650,street,Upper Thomson Road,addr
4726776650,amenity,restaurant,regular
4726776650,cuisine,thai,regular
4726776650,name,Thai Town,regular
4726776650,source,Kaart Ground Survey 2017,regular
4726776651,city,Singapore,addr
4726776651,street,Upper Thomson Road,addr
4726776651,craft,brewery,regular
4726776651,name,Baker's Brew,regular
4726776651,source,Kaart Ground Survey 2017,regular
4726788523,source,Kaart Ground Survey 2017,regular
4726788524,source,Kaart Ground Survey 2017,regular
4726788525,source,Kaart Ground Survey 2017,regular
4726788526,source,Kaart Ground Survey 2017,regular
4726788527,city,Singapore,addr
4726788527,housenumber,56,addr
4726788527,street,Jalan Keli,addr
4726788527,entrance,yes,regular
4726788527,source,Kaart Ground Survey 2017,regular
4726788528,city,Singapore,addr
4726788528,housenumber,54,addr
4726788528,street,Jalan Keli,addr
4726788528,entrance,yes,regular
4726788528,source,Kaart Ground Survey 2017,regular
4726788529,city,Singapore,addr
4726788529,housenumber,52,addr
4726788529,street,Jalan Keli,addr
4726788529,entrance,yes,regular
4726788529,source,Kaart Ground Survey 2017,regular
4726788530,city,Singapore,addr
4726788530,housenumber,34,addr
4726788530,street,Jalan Keli,addr
4726788530,entrance,yes,regular
4726788530,source,Kaart Ground Survey 2017,regular
4726788531,city,Singapore,addr
4726788531,housenumber,36,addr
4726788531,street,Jalan Keli,addr
4726788531,entrance,yes,regular
4726788531,source,Kaart Ground Survey 2017,regular
4726788532,city,Singapore,addr
4726788532,housenumber,38,addr
4726788532,street,Jalan Keli,addr
4726788532,entrance,yes,regular
4726788532,source,Kaart Ground Survey 2017,regular
4726788533,city,Singapore,addr
4726788533,housenumber,40,addr
4726788533,street,Jalan Keli,addr
4726788533,entrance,yes,regular
4726788533,source,Kaart Ground Survey 2017,regular
4726788534,city,Singapore,addr
4726788534,housenumber,42,addr
4726788534,street,Jalan Keli,addr
4726788534,entrance,yes,regular
4726788534,source,Kaart Ground Survey 2017,regular
4726788535,city,Singapore,addr
4726788535,housenumber,44,addr
4726788535,street,Jalan Keli,addr
4726788535,entrance,yes,regular
4726788535,source,Kaart Ground Survey 2017,regular
4726815634,city,Singapore,addr
4726815634,housenumber,63,addr
4726815634,street,Jalan Terubok,addr
4726815634,entrance,yes,regular
4726815634,source,Kaart Ground Survey 2017,regular
4726815635,housenumber,13,addr
4726815635,street,Jalan Terubok,addr
4726815635,entrance,yes,regular
4726815635,source,Kaart Ground Survey 2017,regular
4726815636,housenumber,15,addr
4726815636,street,Jalan Terubok,addr
4726815636,entrance,yes,regular
4726815636,source,Kaart Ground Survey 2017,regular
4726815637,city,Singapore,addr
4726815637,housenumber,17,addr
4726815637,street,Jalan Terubok,addr
4726815637,entrance,yes,regular
4726815637,source,Kaart Ground Survey 2017,regular
4726815638,city,Singapore,addr
4726815638,housenumber,19,addr
4726815638,street,Jalan Terubok,addr
4726815638,entrance,yes,regular
4726815638,source,Kaart Ground Survey 2017,regular
4726815639,housenumber,61,addr
4726815639,street,Jalan Terubok,addr
4726815639,entrance,yes,regular
4726815639,source,Kaart Ground Survey 2017,regular
4726815640,housenumber,59,addr
4726815640,street,Jalan Terubok,addr
4726815640,entrance,yes,regular
4726815640,source,Kaart Ground Survey 2017,regular
4726815641,housenumber,37,addr
4726815641,street,Jalan Terubok,addr
4726815641,entrance,yes,regular
4726815641,source,Kaart Ground Survey 2017,regular
4726815642,housenumber,35,addr
4726815642,street,Jalan Terubok,addr
4726815642,entrance,yes,regular
4726815642,source,Kaart Ground Survey 2017,regular
4726815643,housenumber,33,addr
4726815643,street,Jalan Terubok,addr
4726815643,entrance,yes,regular
4726815643,source,Kaart Ground Survey 2017,regular
4726815644,housenumber,27,addr
4726815644,street,Jalan Terubok,addr
4726815644,entrance,yes,regular
4726815644,source,Kaart Ground Survey 2017,regular
4726815645,city,Singapore,addr
4726815645,housenumber,31,addr
4726815645,street,Jalan Terubok,addr
4726815645,entrance,yes,regular
4726815645,source,Kaart Ground Survey 2017,regular
4726815646,housenumber,21,addr
4726815646,street,Jalan Terubok,addr
4726815646,entrance,yes,regular
4726815646,source,Kaart Ground Survey 2017,regular
4726815647,housenumber,23,addr
4726815647,street,Jalan Terubok,addr
4726815647,entrance,yes,regular
4726815647,source,Kaart Ground Survey 2017,regular
4726815648,housenumber,25,addr
4726815648,street,Jalan Terubok,addr
4726815648,entrance,yes,regular
4726815648,source,Kaart Ground Survey 2017,regular
4726818499,amenity,cafe,regular
4726818499,name,Crossings,regular
4726818499,source,Kaart Ground Survey 2017,regular
4726818500,street,Waterloo Street,addr
4726818500,name,Value Max,regular
4726818500,shop,yes,regular
4726818500,source,Kaart Ground Survey 2017,regular
4726818501,street,Waterloo Street,addr
4726818501,leisure,fitness_centre,regular
4726818501,name,The league gym,regular
4726818501,source,survey,regular
4726842552,city,Singapore,addr
4726842552,housenumber,142,addr
4726842552,street,Sin Ming Road,addr
4726842552,entrance,yes,regular
4726842552,source,Kaart Ground Survey 2017,regular
4726842553,city,Singapore,addr
4726842553,housenumber,140,addr
4726842553,street,Sin Ming Road,addr
4726842553,entrance,yes,regular
4726842553,source,Kaart Ground Survey 2017,regular
4726842554,city,Singapore,addr
4726842554,housenumber,138,addr
4726842554,street,Sin Ming Road,addr
4726842554,entrance,yes,regular
4726842554,source,Kaart Ground Survey 2017,regular
4726842555,city,Singapore,addr
4726842555,housenumber,136,addr
4726842555,street,Sin Ming Road,addr
4726842555,entrance,yes,regular
4726842555,source,Kaart Ground Survey 2017,regular
4726842556,city,Singapore,addr
4726842556,housenumber,134,addr
4726842556,street,Sin Ming Road,addr
4726842556,entrance,yes,regular
4726842556,source,Kaart Ground Survey 2017,regular
4726842557,city,Singapore,addr
4726842557,housenumber,132,addr
4726842557,street,Sin Ming Road,addr
4726842557,entrance,yes,regular
4726842557,source,Kaart Ground Survey 2017,regular
4726842558,city,Singapore,addr
4726842558,housenumber,130,addr
4726842558,street,Sin Ming Road,addr
4726842558,entrance,yes,regular
4726842558,source,Kaart Ground Survey 2017,regular
4726842559,city,Singapore,addr
4726842559,housenumber,128,addr
4726842559,street,Sin Ming Road,addr
4726842559,entrance,yes,regular
4726842559,source,Kaart Ground Survey 2017,regular
4726842560,city,Singapore,addr
4726842560,housenumber,126,addr
4726842560,street,Sin Ming Road,addr
4726842560,entrance,yes,regular
4726842560,source,Kaart Ground Survey 2017,regular
4726842561,city,Singapore,addr
4726842561,housenumber,51,addr
4726842561,street,Jalan Minggu,addr
4726842561,entrance,yes,regular
4726842561,source,Kaart Ground Survey 2017,regular
4726842562,city,Singapore,addr
4726842562,housenumber,53,addr
4726842562,street,Jalan Minggu,addr
4726842562,entrance,yes,regular
4726842562,source,Kaart Ground Survey 2017,regular
4726842563,city,Singapore,addr
4726842563,housenumber,55,addr
4726842563,street,Jalan Minggu,addr
4726842563,entrance,yes,regular
4726842563,source,Kaart Ground Survey 2017,regular
4726842564,city,Singapore,addr
4726842564,housenumber,59,addr
4726842564,street,Jalan Minggu,addr
4726842564,entrance,yes,regular
4726842564,source,Kaart Ground Survey 2017,regular
4726842565,city,Singapore,addr
4726842565,housenumber,61,addr
4726842565,street,Jalan Minggu,addr
4726842565,entrance,yes,regular
4726842565,source,Kaart Ground Survey 2017,regular
4726849428,street,Raffles Avenue,addr
4726849428,name,J Kids Amusement Funland,regular
4726849428,shop,yes,regular
4726849428,source,Kaart Ground Survey 2017,regular
4726858023,city,Singapore,addr
4726858023,housenumber,2,addr
4726858023,street,Jalan Minggu,addr
4726858023,entrance,yes,regular
4726858023,source,Kaart Ground Survey 2017,regular
4726858024,city,Singapore,addr
4726858024,housenumber,4,addr
4726858024,street,Jalan Minggu,addr
4726858024,entrance,yes,regular
4726858024,source,Kaart Ground Survey 2017,regular
4726858025,city,Singapore,addr
4726858025,housenumber,6,addr
4726858025,street,Jalan Minggu,addr
4726858025,entrance,yes,regular
4726858025,source,Kaart Ground Survey 2017,regular
4726858026,city,Singapore,addr
4726858026,housenumber,8,addr
4726858026,street,Jalan Minggu,addr
4726858026,entrance,yes,regular
4726858026,source,Kaart Ground Survey 2017,regular
4726858027,city,Singapore,addr
4726858027,housenumber,10,addr
4726858027,street,Jalan Minggu,addr
4726858027,entrance,yes,regular
4726858027,source,Kaart Ground Survey 2017,regular
4726858028,city,Singapore,addr
4726858028,housenumber,12,addr
4726858028,street,Jalan Minggu,addr
4726858028,entrance,yes,regular
4726858028,source,Kaart Ground Survey 2017,regular
4726858029,city,Singapore,addr
4726858029,housenumber,14,addr
4726858029,street,Jalan Minggu,addr
4726858029,entrance,yes,regular
4726858029,source,Kaart Ground Survey 2017,regular
4726858030,city,Singapore,addr
4726858030,housenumber,16,addr
4726858030,street,Jalan Minggu,addr
4726858030,entrance,yes,regular
4726858030,source,Kaart Ground Survey 2017,regular
4726858031,city,Singapore,addr
4726858031,housenumber,18,addr
4726858031,street,Jalan Minggu,addr
4726858031,entrance,yes,regular
4726858031,source,Kaart Ground Survey 2017,regular
4726858032,street,Sin Ming Road,addr
4726858032,name,S&C Furniture Dynamic,regular
4726858032,shop,furniture,regular
4726858032,source,Kaart Ground Survey 2017,regular
4726858033,source,Kaart Ground Survey 2017,regular
4726858035,source,Kaart Ground Survey 2017,regular
4726858037,source,Kaart Ground Survey 2017,regular
4726858038,source,Kaart Ground Survey 2017,regular
4726858039,source,Kaart Ground Survey 2017,regular
4726858040,source,Kaart Ground Survey 2017,regular
4726861610,city,Singapore,addr
4726861610,street,Upper Thomson Road,addr
4726861610,name,7-Eleven,regular
4726861610,shop,convenience,regular
4726861610,source,Kaart Ground Survey 2017,regular
4726868796,city,Singapore,addr
4726868796,street,Upper Thomson Road,addr
4726868796,name,The Mathematics Specialists,regular
4726868796,office,yes,regular
4726868796,source,Kaart Ground Survey 2017,regular
4726868797,city,Singapore,addr
4726868797,street,Upper Thomson Road,addr
4726868797,name,Skin Medics,regular
4726868797,office,medical,regular
4726868797,source,Kaart Ground Survey 2017,regular
4726868798,city,Singapore,addr
4726868798,street,Upper Thomson Road,addr
4726868798,amenity,pub,regular
4726868798,name,Ming's Pub,regular
4726868798,source,Kaart Ground Survey 2017,regular
4726868799,city,Singapore,addr
4726868799,street,Upper Thomson Road,addr
4726868799,name,Wellfond Pets Thomson,regular
4726868799,shop,pet,regular
4726868799,source,Kaart Ground Survey 2017,regular
4726868800,city,Singapore,addr
4726868800,street,Upper Thomson Road,addr
4726868800,amenity,cafe,regular
4726868800,name,Cafe Etc.,regular
4726868800,source,Kaart Ground Survey 2017,regular
4726868801,city,Singapore,addr
4726868801,street,Upper Thomson Road,addr
4726868801,name,Elevate,regular
4726868801,office,yes,regular
4726868801,source,Kaart Ground Survey 2017,regular
4726868802,city,Singapore,addr
4726868802,street,Upper Thomson Road,addr
4726868802,name,Nourish Naturally,regular
4726868802,shop,yes,regular
4726868802,source,Kaart Ground Survey 2017,regular
4726868803,city,Singapore,addr
4726868803,street,Upper Thomson Road,addr
4726868803,name,Think Science,regular
4726868803,office,yes,regular
4726868803,source,Kaart Ground Survey 2017,regular
4726868804,city,Singapore,addr
4726868804,street,Upper Thomson Road,addr
4726868804,name,Fur Kids,regular
4726868804,shop,pet,regular
4726868804,source,Kaart Ground Survey 2017,regular
4726868805,city,Singapore,addr
4726868805,street,Upper Thomson Road,addr
4726868805,amenity,restaurant,regular
4726868805,cuisine,french,regular
4726868805,name,Garcons,regular
4726868805,source,Kaart Ground Survey 2017,regular
4726868806,city,Singapore,addr
4726868806,street,Upper Thomson Road,addr
4726868806,amenity,restaurant,regular
4726868806,name,Sara's,regular
4726868806,source,Kaart Ground Survey 2017,regular
4726868807,city,Singapore,addr
4726868807,street,Upper Thomson Road,addr
4726868807,name,Han Language Centre,regular
4726868807,office,educational_institution,regular
4726868807,source,Kaart Ground Survey 2017,regular
4726868808,city,Singapore,addr
4726868808,street,Upper Thomson Road,addr
4726868808,name,Thunder Rock School,regular
4726868808,office,educational_institution,regular
4726868808,source,Kaart Ground Survey 2017,regular
4726868808,training,music,regular
4726868809,city,Singapore,addr
4726868809,street,Upper Thomson Road,addr
4726868809,amenity,spa,regular
4726868809,name,Spa,regular
4726868809,source,Kaart Ground Survey 2017,regular
4726868810,city,Singapore,addr
4726868810,street,Upper Thomson Road,addr
4726868810,amenity,restaurant,regular
4726868810,name,Balinese Thai,regular
4726868810,source,Kaart Ground Survey 2017,regular
4726868811,city,Singapore,addr
4726868811,street,Upper Thomson Road,addr
4726868811,name,Vision Klinique,regular
4726868811,shop,optician,regular
4726868811,source,Kaart Ground Survey 2017,regular
4726872286,housenumber,2,addr
4726872286,street,Jalan Sembilang,addr
4726872286,entrance,yes,regular
4726872286,source,Kaart Ground Survey 2017,regular
4726872287,housenumber,4,addr
4726872287,street,Jalan Sembilang,addr
4726872287,entrance,yes,regular
4726872287,source,Kaart Ground Survey 2017,regular
4726872288,housenumber,6,addr
4726872288,street,Jalan Sembilang,addr
4726872288,entrance,yes,regular
4726872288,source,Kaart Ground Survey 2017,regular
4726872289,city,Singapore,addr
4726872289,housenumber,8,addr
4726872289,street,Jalan Sembilang,addr
4726872289,entrance,yes,regular
4726872289,source,Kaart Ground Survey 2017,regular
4726872290,city,Singapore,addr
4726872290,housenumber,10,addr
4726872290,street,Jalan Sembilang,addr
4726872290,entrance,yes,regular
4726872290,source,Kaart Ground Survey 2017,regular
4726872291,housenumber,20,addr
4726872291,street,Jalan Sembilang,addr
4726872291,entrance,yes,regular
4726872291,source,Kaart Ground Survey 2017,regular
4726872292,city,Singapore,addr
4726872292,housenumber,18,addr
4726872292,street,Jalan Sembilang,addr
4726872292,entrance,yes,regular
4726872292,source,Kaart Ground Survey 2017,regular
4726872293,city,Singapore,addr
4726872293,housenumber,16,addr
4726872293,street,Jalan Sembilang,addr
4726872293,entrance,yes,regular
4726872293,source,Kaart Ground Survey 2017,regular
4726872294,city,Singapore,addr
4726872294,housenumber,14,addr
4726872294,street,Jalan Sembilang,addr
4726872294,entrance,yes,regular
4726872294,source,Kaart Ground Survey 2017,regular
4726872295,city,Singapore,addr
4726872295,housenumber,12,addr
4726872295,street,Jalan Sembilang,addr
4726872295,entrance,yes,regular
4726872295,source,Kaart Ground Survey 2017,regular
4726874795,city,Singapore,addr
4726874795,housenumber,2,addr
4726874795,street,Jalan Terubok,addr
4726874795,entrance,yes,regular
4726874795,source,Kaart Ground Survey 2017,regular
4726874796,housenumber,4,addr
4726874796,street,Jalan Terubok,addr
4726874796,entrance,yes,regular
4726874796,source,Kaart Ground Survey 2017,regular
4726874797,housenumber,6,addr
4726874797,street,Jalan Terubok,addr
4726874797,entrance,yes,regular
4726874797,source,Kaart Ground Survey 2017,regular
4726874798,housenumber,8,addr
4726874798,street,Jalan Terubok,addr
4726874798,entrance,yes,regular
4726874798,source,Kaart Ground Survey 2017,regular
4726874799,housenumber,10,addr
4726874799,street,Jalan Terubok,addr
4726874799,entrance,yes,regular
4726874799,source,Kaart Ground Survey 2017,regular
4726874800,housenumber,12,addr
4726874800,street,Jalan Terubok,addr
4726874800,entrance,yes,regular
4726874800,source,Kaart Ground Survey 2017,regular
4726874801,housenumber,18,addr
4726874801,street,Jalan Terubok,addr
4726874801,entrance,yes,regular
4726874801,source,Kaart Ground Survey 2017,regular
4726874802,housenumber,20,addr
4726874802,street,Jalan Terubok,addr
4726874802,entrance,yes,regular
4726874802,source,Kaart Ground Survey 2017,regular
4726874803,housenumber,30,addr
4726874803,street,Jalan Terubok,addr
4726874803,entrance,yes,regular
4726874803,source,Kaart Ground Survey 2017,regular
4726874804,housenumber,32,addr
4726874804,street,Jalan Terubok,addr
4726874804,entrance,yes,regular
4726874804,source,Kaart Ground Survey 2017,regular
4726874805,housenumber,34,addr
4726874805,street,Jalan Terubok,addr
4726874805,entrance,yes,regular
4726874805,source,Kaart Ground Survey 2017,regular
4726874806,housenumber,36,addr
4726874806,street,Jalan Terubok,addr
4726874806,entrance,yes,regular
4726874806,source,Kaart Ground Survey 2017,regular
4726882461,city,Singapore,addr
4726882461,street,Sin Ming Drive,addr
4726882461,name,Kola Food Centre,regular
4726882461,shop,supermarket,regular
4726882461,source,Kaart Ground Survey 2017,regular
4726882462,city,Singapore,addr
4726882462,street,Sin Ming Drive,addr
4726882462,name,Comfort Transportation Pte Ltd,regular
4726882462,office,yes,regular
4726882462,source,Kaart Ground Survey 2017,regular
4726888113,street,Stamford Road,addr
4726888113,name,Sulwhasoo,regular
4726888113,shop,boutique,regular
4726888113,source,Kaart Ground Survey 2017,regular
4726888114,street,Stamford Road,addr
4726888114,name,Haviland,regular
4726888114,shop,yes,regular
4726888114,source,Kaart Ground Survey 2017,regular
4726888115,street,Stamford Road,addr
4726888115,name,The Proposal,regular
4726888115,shop,yes,regular
4726888115,source,Kaart Ground Survey 2017,regular
4726888116,street,Stamford Road,addr
4726888116,name,Carmina,regular
4726888116,shop,yes,regular
4726888116,source,Kaart Ground Survey 2017,regular
4726888117,street,Stamford Road,addr
4726888117,name,Visionairs,regular
4726888117,shop,yes,regular
4726888117,source,Kaart Ground Survey 2017,regular
4726888118,street,Stamford Road,addr
4726888118,amenity,clinic,regular
4726888118,name,Medical Clinic,regular
4726888118,source,Kaart Ground Survey 2017,regular
4726888119,street,Stamford Road,addr
4726888119,name,Prepluxe,regular
4726888119,shop,yes,regular
4726888119,source,Kaart Ground Survey 2017,regular
4726888120,name,Truefitt & Hill,regular
4726888120,shop,clothes,regular
4726888120,source,Kaart Ground Survey 2017,regular
4726888121,street,Stamford Road,addr
4726888121,name,Eagle's Eye,regular
4726888121,shop,art,regular
4726888121,source,Kaart Ground Survey 2017,regular
4726888122,street,Stamford Road,addr
4726888122,name,iCon,regular
4726888122,shop,yes,regular
4726888122,source,Kaart Ground Survey 2017,regular
4726888123,street,Queen Street,addr
4726888123,fixme,name,regular
4726888123,shop,religion,regular
4726888123,source,Kaart Ground Survey 2017,regular
4726888124,amenity,dancing_school,regular
4726888124,name,La Danz,regular
4726888124,office,educational_institution,regular
4726888124,source,Kaart Ground Survey 2017,regular
4726888125,name,Camper's Corner Outdoor Outfitters,regular
4726888125,shop,outdoor,regular
4726888125,source,Kaart Ground Survey 2017,regular
4726888126,street,Waterloo Close,addr
4726888126,amenity,cafe,regular
4726888126,name,Station 51,regular
4726888126,source,Kaart Ground Survey 2017,regular
4726890411,name,Extrovert Engineering,regular
4726890411,office,yes,regular
4727860593,street,Waterloo Street,addr
4727860593,name,Museum Shop,regular
4727860593,shop,yes,regular
4727860593,source,Kaart Ground Survey 2017,regular
4727949663,highway,traffic_signals,regular
4727949663,traffic_signals,signal,regular
4727950566,name,Hitachi,regular
4727950566,office,company,regular
4727950566,source,Kaart Ground Survey 2017,regular
4727957663,source,Kaart Ground Survey 2017,regular
4727957664,source,Kaart Ground Survey 2017,regular
4727957665,source,Kaart Ground Survey 2017,regular
4727957666,street,Upper Thomson Road,addr
4727957666,name,Cheers,regular
4727957666,shop,convenience,regular
4727957666,source,Kaart Ground Survey 2017,regular
4727964308,source,Kaart Ground Survey 2017,regular
4727964309,source,Kaart Ground Survey 2017,regular
4727964310,source,Kaart Ground Survey 2017,regular
4727974243,street,Queen Street,addr
4727974243,name,Professional Investment Advisory Services,regular
4727974243,office,company,regular
4727974243,short_name,PIAS,regular
4727974243,source,Kaart Ground Survey 2017,regular
4727974244,street,Queen Street,addr
4727974244,name,Skylace,regular
4727974244,shop,yes,regular
4727974244,source,Kaart Ground Survey 2017,regular
4727986261,city,Singapore,addr
4727986261,housenumber,1,addr
4727986261,street,Jln Seruling,addr
4727986261,entrance,yes,regular
4727986261,source,Kaart Ground Survey 2017,regular
4727986262,city,Singapore,addr
4727986262,housenumber,1A,addr
4727986262,street,Jln Seruling,addr
4727986262,entrance,yes,regular
4727986262,source,Kaart Ground Survey 2017,regular
4727986263,city,Singapore,addr
4727986263,housenumber,3,addr
4727986263,street,Jln Seruling,addr
4727986263,entrance,yes,regular
4727986263,source,Kaart Ground Survey 2017,regular
4727986264,city,Singapore,addr
4727986264,housenumber,5,addr
4727986264,street,Jln Seruling,addr
4727986264,entrance,yes,regular
4727986264,source,Kaart Ground Survey 2017,regular
4727986265,city,Singapore,addr
4727986265,housenumber,9,addr
4727986265,street,Jln Seruling,addr
4727986265,entrance,yes,regular
4727986265,source,Kaart Ground Survey 2017,regular
4727986266,city,Singapore,addr
4727986266,housenumber,11,addr
4727986266,street,Jln Seruling,addr
4727986266,entrance,yes,regular
4727986266,source,Kaart Ground Survey 2017,regular
4727986267,city,Singapore,addr
4727986267,housenumber,13,addr
4727986267,street,Jln Seruling,addr
4727986267,entrance,yes,regular
4727986267,source,Kaart Ground Survey 2017,regular
4727986268,city,Singapore,addr
4727986268,housenumber,15,addr
4727986268,street,Jln Seruling,addr
4727986268,entrance,yes,regular
4727986268,source,Kaart Ground Survey 2017,regular
4727986269,city,Singapore,addr
4727986269,housenumber,17,addr
4727986269,street,Jln Seruling,addr
4727986269,entrance,yes,regular
4727986269,source,Kaart Ground Survey 2017,regular
4727986270,city,Singapore,addr
4727986270,housenumber,19,addr
4727986270,street,Jln Seruling,addr
4727986270,entrance,yes,regular
4727986270,source,Kaart Ground Survey 2017,regular
4727995910,city,Singapore,addr
4727995910,housenumber,6,addr
4727995910,street,Windsor Park Road,addr
4727995910,entrance,yes,regular
4727995910,source,Kaart Ground Survey 2017,regular
4727995911,city,Singapore,addr
